BillID,BarName,Date,Time,ItemName,Price,Quantity,TipTotal,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,Foothills Brewing Sexual Chocolate,19.5,1,23.4,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,Hefeweizen Doppelbock,25.5,2,61.2,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,Gigantic IPA,10.75,3,38.7,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,Stone IPA,24.99,1,29.99,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,pepper,192,1,230.4,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,snow peas,112,5,672.0,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,Havarti cheese,81,3,291.6,
TD-703EC992A31B6E73,The Dubliner,11/5,05:49,plums,81,2,194.4,
E-18C3658A8E205C24,Eulipia,11/5,18:52,New Holland Dragon’s Milk,9.75,2,23.4,
E-18C3658A8E205C24,Eulipia,11/5,18:52,Extra Gold,11.99,3,43.16,
E-18C3658A8E205C24,Eulipia,11/5,18:52,orange juice,186,2,446.4,
CNM-C2443135A1B7F2D2,Club No Minors,11/7,00:08,Capital Autumnal Fire Doppelbock,18.99,1,22.79,
CNM-C2443135A1B7F2D2,Club No Minors,11/7,00:08,Michelob ULTRA,17.5,4,84.0,
CNM-C2443135A1B7F2D2,Club No Minors,11/7,00:08,Firestone Walker Union Jack IPA,13.5,4,64.8,
CNM-C2443135A1B7F2D2,Club No Minors,11/7,00:08,Alpine Duet IPA,5.75,1,6.9,
CNM-C2443135A1B7F2D2,Club No Minors,11/7,00:08,horseradish,124,3,446.4,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,Cigar City Hanaphu Imperial Stout,14.25,3,51.3,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,Zima Citrus,15.99,1,19.19,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,Russian River Supplication,14.5,1,17.4,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,Widmer Brothers Hefeweizen,15.99,3,57.56,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,sweet peppers,141,4,676.8,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,caviar,105,1,126.0,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,truffles,69,4,331.2,
G&D-15347340AB44BFEE,George & Dragon,11/3,20:56,graham crackers,161,1,193.2,
BTB-94B5E7024D38CAED,Beach Tree Bar,11/6,21:15,Brewery Ommegang Three Philosophers,4.99,1,5.99,
BTB-94B5E7024D38CAED,Beach Tree Bar,11/6,21:15,jasmine tea,128,3,460.8,
BTB-94B5E7024D38CAED,Beach Tree Bar,11/6,21:15,bacon grease,63,5,378.0,
BTB-94B5E7024D38CAED,Beach Tree Bar,11/6,21:15,zinfandel wine,102,5,612.0,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,The Bruery Saison Rue,18.5,1,22.2,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,Jester King Boxer’s Revenge,18.0,2,43.2,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,The Alchemist Focal Banger,9.25,3,33.3,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,coconut milk,133,3,478.8,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,Kahlua,135,1,162.0,
TVTR-44E78A5C7FF6B2D1,The Velvet Tango Room,11/8,05:54,halibut,117,3,421.2,
A-5E3431ABB4312476,Academia,11/3,12:26,Michelob ULTRA,17.5,1,21.0,
A-5E3431ABB4312476,Academia,11/3,12:26,Three Floyds Zombie Dust,8.0,3,28.8,
A-5E3431ABB4312476,Academia,11/3,12:26,Russian River Supplication,14.5,3,52.2,
A-5E3431ABB4312476,Academia,11/3,12:26,hot sauce,125,5,750.0,
A-5E3431ABB4312476,Academia,11/3,12:26,cayenne pepper,139,5,834.0,
A-5E3431ABB4312476,Academia,11/3,12:26,black-eyed peas,117,1,140.4,
A-5E3431ABB4312476,Academia,11/3,12:26,poultry seasoning,84,5,504.0,
A-5E3431ABB4312476,Academia,11/3,12:26,chocolate milkshake,98,1,117.6,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,Extra Gold,11.99,3,43.16,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,Perennial Artisan Ales Abraxas Imperial Stout,8.0,3,28.8,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,Goose Island Bourbon County Stout,23.25,3,83.7,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,Firestone Walker Wookey Jack,15.0,1,18.0,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,Blue Moon,7.75,4,37.2,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,figs,37,3,133.2,
BA-F57A858F6E220388,Britannia Arms,11/8,23:16,tortillas,166,4,796.8,
DK-AE2E7EFCF2E84DD9,Dutch Kills,11/5,12:47,Allagash White,28.75,1,34.5,
DK-AE2E7EFCF2E84DD9,Dutch Kills,11/5,12:47,cayenne pepper,188,3,676.8,
DK-AE2E7EFCF2E84DD9,Dutch Kills,11/5,12:47,cactus,110,2,264.0,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,Firestone Walker Velvet Merkin,25.25,1,30.3,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,New Belgium Lips of Faith La Folie,9.0,1,10.8,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,Pipeworks Citra,23.75,3,85.5,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,Widmer Brothers Hefeweizen,15.99,3,57.56,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,Dark Horse Plead the 5th,0.5,2,1.2,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,cinnamon,164,1,196.8,
R&R-DC5C2D20FBF21244,Raven & Rose,11/7,08:54,applesauce,192,1,230.4,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,New Holland Dragon’s Milk,9.75,3,35.1,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,Russian River Pliny the Elder,4.25,1,5.1,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,Southpaw Light,9.99,1,11.99,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,Cigar City Hanaphu Imperial Stout,14.25,2,34.2,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,ginger,147,2,352.8,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,bruschetta,123,1,147.6,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,barbecue sauce,168,2,403.2,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,radishes,158,4,758.4,
BHS-AD67D73786632D7B,Bit House Saloon,11/2,16:08,peaches,181,5,1086.0,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,Avery Rumpkin,5.0,1,6.0,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,Surly Brewing Darkness,23.99,2,57.58,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,Allagash White,28.75,1,34.5,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,Jester King Boxer’s Revenge,18.0,2,43.2,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,Odell 90 Shilling Ale,9.25,2,22.2,
KTRL-660719CD3F04A325,Kon Tiki Restaurant Lounge,11/4,04:56,capers,44,5,264.0,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,Boulevard Tank 7,10.25,4,49.2,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,Brewery Ommegang Three Philosophers,4.99,1,5.99,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,Sauza Diablo,27.99,3,100.76,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,Haymarket Angry Birds Rye IPA,9.25,1,11.1,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,rosemary,192,4,921.6,
DR-DBFC00293A90E929,Diamond Reef,11/8,20:10,cream of tartar,93,2,223.2,
IF-F20022B27F6EE523,Il Fornaio,11/5,13:30,Michelob Golden Draft Light,28.75,3,103.5,
IF-F20022B27F6EE523,Il Fornaio,11/5,13:30,dried leeks,188,5,1128.0,
IF-F20022B27F6EE523,Il Fornaio,11/5,13:30,mozzarella,68,4,326.4,
IF-F20022B27F6EE523,Il Fornaio,11/5,13:30,feta cheese,61,1,73.2,
RKT-FF10185097C1AF19,Red Key Tavern,11/5,09:55,Cigar City Hanaphu Imperial Stout,14.25,1,17.1,
RKT-FF10185097C1AF19,Red Key Tavern,11/5,09:55,Lost Abbey Duck Duck Gooze,11.5,4,55.2,
RKT-FF10185097C1AF19,Red Key Tavern,11/5,09:55,Allagash Curieux,9.25,3,33.3,
RKT-FF10185097C1AF19,Red Key Tavern,11/5,09:55,Founders Red’s Rye,17.0,4,81.6,
RKT-FF10185097C1AF19,Red Key Tavern,11/5,09:55,pepper,168,2,403.2,
DR-18F92BD0D1BF61B4,Diamond Reef,11/7,16:33,Boulevard Tank 7,10.25,2,24.6,
DR-18F92BD0D1BF61B4,Diamond Reef,11/7,16:33,cornstarch,129,3,464.4,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,Cigar City Hanaphu Imperial Stout,14.25,2,34.2,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,Widmer Brothers Hefeweizen,15.99,1,19.19,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,Lost Abbey Duck Duck Gooze,11.5,4,55.2,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,Foothills Brewing Sexual Chocolate,19.5,4,93.6,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,powdered sugar,150,3,540.0,
RKT-86242E1B1CC97F95,Red Key Tavern,11/4,03:17,pepper,164,4,787.2,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,Jai Alai IPA,8.0,2,19.2,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,The Alchemist Focal Banger,9.25,2,22.2,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,Kern River Brewing Citra DIPA,23.0,1,27.6,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,half-and-half,166,4,796.8,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,red snapper,63,2,151.2,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,shitakes,47,2,112.8,
TBN-7A68A11D3EA150E0,Taste by Niche,11/7,24:44,cranberries,97,3,349.2,
BF-F328AED28F027752,Blackberry Farm,11/4,09:43,Clown Shoes Undead Party Crasher,27.75,3,99.9,
BF-F328AED28F027752,Blackberry Farm,11/4,09:43,DC Brau On the Wings Of Armageddon,6.99,1,8.39,
BF-F328AED28F027752,Blackberry Farm,11/4,09:43,hot sauce,164,1,196.8,
BF-F328AED28F027752,Blackberry Farm,11/4,09:43,lemons,165,5,990.0,
BF-F328AED28F027752,Blackberry Farm,11/4,09:43,almonds,126,4,604.8,
R1-BA0F5D6FEC46E59B,Room 11,11/7,20:20,Sierra Nevada Bigfoot Barleywine-Style Ale,3.5,3,12.6,
R1-BA0F5D6FEC46E59B,Room 11,11/7,20:20,Michelob Golden Draft Light,28.75,1,34.5,
R1-BA0F5D6FEC46E59B,Room 11,11/7,20:20,fennel,59,3,212.4,
R1-BA0F5D6FEC46E59B,Room 11,11/7,20:20,catfish,69,3,248.4,
R1-BA0F5D6FEC46E59B,Room 11,11/7,20:20,caviar,108,2,259.2,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,Hill Farmstead Everett Porter,6.25,4,30.0,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,corn syrup,145,1,174.0,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,chaurice sausage,162,1,194.4,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,guavas,128,5,768.0,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,fennel seeds,137,4,657.6,
A-8B5B671072DF6A26,Attaboy,11/4,12:47,chicken,193,2,463.2,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,Green Flash Palate Wrecker,18.99,1,22.79,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,Kern River Brewing Citra DIPA,23.0,3,82.8,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,pickles,181,1,217.2,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,cider vinegar,183,2,439.2,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,tomato puree,144,4,691.2,
AS-0604D0979F3164A9,A.P. Stump's,11/6,22:28,cranberries,96,4,460.8,
BA-654F70E499620532,Britannia Arms,11/6,20:23,Perennial Artisan Ales Abraxas Imperial Stout,8.0,4,38.4,
BA-654F70E499620532,Britannia Arms,11/6,20:23,Russian River Pliny the Elder,4.25,1,5.1,
BA-654F70E499620532,Britannia Arms,11/6,20:23,Killian's,25.99,2,62.38,
BA-654F70E499620532,Britannia Arms,11/6,20:23,figs,34,3,122.4,
BA-654F70E499620532,Britannia Arms,11/6,20:23,coconuts,72,1,86.4,
BA-654F70E499620532,Britannia Arms,11/6,20:23,anchovies,102,2,244.8,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,Original Premium Lager,10.0,2,24.0,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,Jolly Pumpkin La Roja,3.25,1,3.9,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,Highland Cold Mountain Winter Ale,4.99,1,5.99,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,mustard seeds,50,2,120.0,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,avocados,90,4,432.0,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,potato chips,170,3,612.0,
GHL-126CA1C2E3B37F0A,Giza Hookah Lounge,11/2,16:12,berries,89,3,320.4,
3T-44F61AF25D31BA0F,33 Taps,11/5,17:20,Perennial Artisan Ales Abraxas Imperial Stout,8.0,1,9.6,
3T-44F61AF25D31BA0F,33 Taps,11/5,17:20,Clown Shoes Undead Party Crasher,27.75,4,133.2,
3T-44F61AF25D31BA0F,33 Taps,11/5,17:20,romaine lettuce,197,1,236.4,
3T-44F61AF25D31BA0F,33 Taps,11/5,17:20,artichokes,67,2,160.8,
3T-44F61AF25D31BA0F,33 Taps,11/5,17:20,rice paper,196,1,235.2,
OEG-9E6319ACC881EE26,Old Ebbitt Grill,11/4,16:51,The Alchemist Focal Banger,9.25,3,33.3,
OEG-9E6319ACC881EE26,Old Ebbitt Grill,11/4,16:51,kiwi,82,3,295.2,
OEG-9E6319ACC881EE26,Old Ebbitt Grill,11/4,16:51,liver,101,3,363.6,
OEG-9E6319ACC881EE26,Old Ebbitt Grill,11/4,16:51,chickpeas,53,4,254.4,
OEG-9E6319ACC881EE26,Old Ebbitt Grill,11/4,16:51,provolone,136,4,652.8,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,Upslope Brown Ale,7.5,3,27.0,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,Craftsman Cabernale,7.99,4,38.35,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,Bell’s Hop Slam,28.25,3,101.7,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,Lagunitas IPA,24.0,4,115.2,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,salsa,121,4,580.8,
HC-C6400EA846B7F639,Hedley Club,11/7,13:25,applesauce,119,3,428.4,
R-BDA3EA257E3DE593,Range,11/2,23:37,Toppling Goliath PseudoSue,2.25,2,5.4,
R-BDA3EA257E3DE593,Range,11/2,23:37,Half Acre Daisy Cutter,23.25,3,83.7,
R-BDA3EA257E3DE593,Range,11/2,23:37,Stone Enjoy By… IPA,7.99,4,38.35,
R-BDA3EA257E3DE593,Range,11/2,23:37,caviar,156,4,748.8,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,Stone IPA,24.99,2,59.98,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,Smuttynose Finest Kind IPA,2.25,2,5.4,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,Perennial Artisan Ales Abraxas Imperial Stout,8.0,1,9.6,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,cantaloupes,122,1,146.4,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,chicken,175,1,210.0,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,granola,121,4,580.8,
TH-8BA52E33F653547C,The Hawthorne,11/5,01:36,bouillon,80,5,480.0,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,Stone IPA,24.99,2,59.98,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,The Bruery Saison Rue,18.5,3,66.6,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,Zima Citrus,15.99,1,19.19,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,corn syrup,99,4,475.2,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,cannellini beans,133,2,319.2,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,white beans,131,3,471.6,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,peanuts,101,2,242.4,
VB-8C70BC96E1A88B31,Vesper Bar,11/5,19:01,avocados,191,5,1146.0,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,Avery Mephistopheles Stout,25.0,4,120.0,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,corn,128,2,307.2,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,swordfish,116,2,278.4,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,monkfish,159,3,572.4,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,bagels,126,1,151.2,
PS-6980A019F85B51C3,Prairie School,11/7,08:60,hot sauce,43,2,103.2,
BB-8506E24DFE48CA59,Big Bar,11/4,00:24,New Belgium Lips of Faith La Folie,9.0,3,32.4,
BB-8506E24DFE48CA59,Big Bar,11/4,00:24,Sauza Diablo,27.99,3,100.76,
BB-8506E24DFE48CA59,Big Bar,11/4,00:24,ice cream,66,5,396.0,
BB-8506E24DFE48CA59,Big Bar,11/4,00:24,blue cheese,122,2,292.8,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,Upslope Brown Ale,7.5,2,18.0,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,Revolution Anti-Hero IPA,11.5,1,13.8,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,Jai Alai IPA,8.0,3,28.8,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,The Bruery Saison Rue,18.5,1,22.2,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,Jester King Boxer’s Revenge,18.0,1,21.6,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,plum tomatoes,98,4,470.4,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,succotash,158,5,948.0,
TVTR-4BA340B630371AE6,The Velvet Tango Room,11/1,09:23,earl gray's tea,119,4,571.2,
TBN-AB0B742E5F36B1AF,Taste by Niche,11/5,04:25,AleSmith Horny Devil,9.25,3,33.3,
TBN-AB0B742E5F36B1AF,Taste by Niche,11/5,04:25,Jai Alai IPA,8.0,2,19.2,
TBN-AB0B742E5F36B1AF,Taste by Niche,11/5,04:25,half-and-half,161,5,966.0,
TBN-AB0B742E5F36B1AF,Taste by Niche,11/5,04:25,wild rice,124,1,148.8,
TBN-AB0B742E5F36B1AF,Taste by Niche,11/5,04:25,red snapper,61,2,146.4,
G-2A077259D864114E,Galaxie,11/7,04:36,Wicked Weed Serenity,1.25,4,6.0,
G-2A077259D864114E,Galaxie,11/7,04:36,Michelob Golden Draft Light,28.75,4,138.0,
G-2A077259D864114E,Galaxie,11/7,04:36,Firestone Walker Union Jack IPA,13.5,3,48.6,
G-2A077259D864114E,Galaxie,11/7,04:36,Haymarket Angry Birds Rye IPA,9.25,2,22.2,
G-2A077259D864114E,Galaxie,11/7,04:36,Allagash White,28.75,3,103.5,
G-2A077259D864114E,Galaxie,11/7,04:36,sea cucumbers,58,4,278.4,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,Hefeweizen,4.25,1,5.1,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,Cigar City Hanaphu Imperial Stout,14.25,1,17.1,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,Upslope Brown Ale,7.5,3,27.0,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,chives,39,4,187.2,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,bean threads,161,3,579.6,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,pepsi,130,1,156.0,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,apples,66,5,396.0,
TMR-793C772D9C598805,The Magdalenae Room,11/8,00:25,chocolate,97,3,349.2,
3T-D43BCC37F3AB3ECF,33 Taps,11/7,15:23,Perennial Artisan Ales Abraxas Imperial Stout,8.0,4,38.4,
3T-D43BCC37F3AB3ECF,33 Taps,11/7,15:23,jicama,172,5,1032.0,
3T-D43BCC37F3AB3ECF,33 Taps,11/7,15:23,artichokes,65,2,156.0,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,New Belgium Lips of Faith La Folie,9.0,1,10.8,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,Capital Autumnal Fire Doppelbock,18.99,4,91.15,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,Hill Farmstead Abner,24.75,4,118.8,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,Blue Moon,7.75,4,37.2,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,Highland Cold Mountain Winter Ale,4.99,3,17.96,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,tomato sauce,128,2,307.2,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,crayfish,186,5,1116.0,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,bacon,156,1,187.2,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,rice wine,85,1,102.0,
SL-7AD3B47EF76F02D0,Sweet Liberty,11/5,05:52,pancetta,163,4,782.4,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,Dark Horse Plead the 5th,0.5,1,0.6,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,Schlafly Pumpkin Ale,21.99,2,52.78,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,Terrapin Wake n Bake,24.5,2,58.8,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,Tabasco sauce,118,5,708.0,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,anchovy paste,109,1,130.8,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,prosciutto,154,4,739.2,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,flounder,62,3,223.2,
D&G-81CF6D457C6662A8,Dram & Grain,11/6,21:26,chicken liver,135,1,162.0,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,Firestone Walker Union Jack IPA,13.5,4,64.8,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,Anchor Steam Beer,10.75,4,51.6,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,soybeans,47,3,169.2,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,wild rice,120,4,576.0,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,red snapper,60,1,72.0,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,shitakes,43,4,206.4,
TBN-24F3227BB5DB26C1,Taste by Niche,11/7,11:59,cranberries,92,5,552.0,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,Breckenridge Vanilla Porter,8.75,4,42.0,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,Goose Island Bourbon County Stout,23.25,1,27.9,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,The Bruery Sans Pagaie,19.0,2,45.6,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,Hefeweizen Doppelbock,25.5,3,91.8,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,hazelnuts,132,2,316.8,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,brussels sprouts,85,5,510.0,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,chicken,138,3,496.8,
TWP-D7599B1D3553CEBF,The Whining Pig,11/5,21:17,pinto beans,65,3,234.0,
TW-25655DC3C1D8976D,The Wayland,11/8,09:54,Foothills Brewing Sexual Chocolate,19.5,3,70.2,
TW-25655DC3C1D8976D,The Wayland,11/8,09:54,Ballast Point Sculpin,27.25,1,32.7,
TW-25655DC3C1D8976D,The Wayland,11/8,09:54,graham crackers,137,5,822.0,
TW-25655DC3C1D8976D,The Wayland,11/8,09:54,buttermilk,183,4,878.4,
TW-25655DC3C1D8976D,The Wayland,11/8,09:54,mesclun greens,75,5,450.0,
ASL-594E2148A5C26791,Altitude Sky Lounge,11/2,03:44,Stolichnaya Citrona,12.25,3,44.1,
ASL-594E2148A5C26791,Altitude Sky Lounge,11/2,03:44,Zima,17.75,4,85.2,
ASL-594E2148A5C26791,Altitude Sky Lounge,11/2,03:44,chili powder,182,3,655.2,
ASL-594E2148A5C26791,Altitude Sky Lounge,11/2,03:44,cauliflower,134,5,804.0,
ASL-594E2148A5C26791,Altitude Sky Lounge,11/2,03:44,sparkling water,86,2,206.4,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,Russian River Blind Pig IPA,4.5,3,16.2,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,Deschutes Black Butte Porter,8.0,1,9.6,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,Killian's,25.99,1,31.19,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,AleSmith Horny Devil,9.25,1,11.1,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,halibut,169,2,405.6,
TBC-D15294820451BC22,The Blank Club,11/5,04:22,passion fruit,88,1,105.6,
PP-5EF725BECF76E899,Polite Provisions,11/3,16:49,Zima Citrus,15.99,1,19.19,
PP-5EF725BECF76E899,Polite Provisions,11/3,16:49,Stolichnaya Citrona,12.25,2,29.4,
PP-5EF725BECF76E899,Polite Provisions,11/3,16:49,honeydew melons,136,3,489.6,
PP-5EF725BECF76E899,Polite Provisions,11/3,16:49,cod,169,3,608.4,
R-B80A68E38800D7B2,Range,11/8,19:45,Toppling Goliath PseudoSue,2.25,1,2.7,
R-B80A68E38800D7B2,Range,11/8,19:45,white beans,154,4,739.2,
R-B80A68E38800D7B2,Range,11/8,19:45,asiago cheese,75,1,90.0,
R-B80A68E38800D7B2,Range,11/8,19:45,cranberry juice,160,3,576.0,
R-B80A68E38800D7B2,Range,11/8,19:45,chickpeas,106,2,254.4,
C-C804E812C23C3686,Cannon,11/2,04:43,Rogue Shakespeare Oatmeal Stout,17.75,2,42.6,
C-C804E812C23C3686,Cannon,11/2,04:43,Fullsteam Carver,16.25,3,58.5,
C-C804E812C23C3686,Cannon,11/2,04:43,asiago cheese,52,1,62.4,
C-C804E812C23C3686,Cannon,11/2,04:43,white beans,77,2,184.8,
C-C804E812C23C3686,Cannon,11/2,04:43,celery,83,2,199.2,
